data,RRRP3.SA,ALPA4.SA,ABEV3.SA,AMER3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BPAN4.SA,BBSE3.SA,BRML3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRFS3.SA,BPAC11.SA,CRFB3.SA,CCRO3.SA,CMIG4.SA,CIEL3.SA,COGN3.SA,CPLE6.SA,CSAN3.SA,CPFE3.SA,CMIN3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENGI11.SA,ENEV3.SA,EGIE3.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,NTCO3.SA,SOMA3.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,KLBN11.SA,RENT3.SA,LWSA3.SA,LREN3.SA,MGLU3.SA,MRFG3.SA,CASH3.SA,BEEF3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,PETZ3.SA,POSI3.SA,QUAL3.SA,RADL3.SA,RDOR3.SA,RAIL3.SA,SBSP3.SA,SANB11.SA,CSNA3.SA,SLCE3.SA,SULA11.SA,SUZB3.SA,TAEE11.SA,VIVT3.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIIA3.SA,VBBR3.SA,WEGE3.SA,YDUQ3.SA
2020-06-10,45.0,27.83,13.96,99.364052,16.559999,23.5,16.913334,9.12,26.85,11.16,16.826447,18.082644,31.69544,34.209999,26.780001,22.52,15.84,18.01,14.35,7.627176,4.56,6.66,6.562,16.5625,33.060001,3.44,21.622334,20.889999,11.3,13.64,30.09,31.440001,9.33,18.139999,48.23,9.9,43.77,21.530001,38.450001,25.379999,14.34,6.77,20.24,53.439999,11.09,12.138,34.360001,,11.976523,9.55238,26.59,22.09,5.95,19.549999,41.099998,26.49,43.552711,16.15,12.6,2.03,12.77,16.879999,22.700001,8.634432,22.02,21.4,6.584,18.0,5.79,26.84,22.32,37.400002,24.17,54.5,30.33,11.48,21.090908,41.715992,38.130001,29.049999,49.709999,14.3,21.49,18.620001,6.89,54.200001,14.95,22.4,22.495001,34.900002
2020-06-12,46.23,27.49,13.57,99.134827,16.83,22.120001,16.616667,8.97,26.42,10.79,16.438017,17.876034,31.341301,33.349998,24.700001,21.559999,15.7525,18.5,14.36,7.309101,4.21,6.35,6.436,16.440001,32.310001,3.54,19.580538,20.34,10.990909,13.5,29.940001,31.43,8.82,18.110001,48.77,10.1175,42.75,21.6,37.0,24.91,13.88,6.51,18.540001,54.43,11.04,11.942,33.389999,,10.618075,9.323809,26.059999,21.98,5.95,19.24,40.290001,26.4,42.639988,15.9875,12.88,2.07,13.07,16.35,22.0,8.486134,21.24,20.6,6.168,17.49,5.4,25.98,21.66,36.560001,24.07,53.959999,29.92,10.87,20.50909,41.429062,37.009998,28.49,49.950001,14.34,21.549999,17.99,6.41,53.400002,14.64,22.42,22.125,33.43
2020-06-15,43.869999,28.059999,13.43,101.556641,17.030001,22.15,16.503332,8.96,26.35,10.5,16.157024,17.479338,31.456396,33.07,24.5,21.200001,15.2025,18.299999,14.22,7.123557,4.8,6.39,6.339,16.705,31.6,3.5,19.241806,20.75,10.818181,13.35,28.860001,30.450001,8.58,17.77,48.529999,10.1575,42.869999,21.48,37.5,24.780001,13.55,6.42,19.51,56.860001,11.09,12.106,32.98,,9.564584,9.104761,25.450001,21.49,5.94,19.35,40.700001,27.85,41.796715,16.4625,12.8,1.94,13.1,16.870001,21.68,8.606626,21.32,20.700001,6.7,17.67,5.2,25.799999,21.754,35.82,23.530001,55.0,29.299999,10.61,20.636362,40.309105,38.490002,28.389999,48.400002,14.34,21.17,17.860001,6.36,53.880001,15.62,22.639999,22.135,32.860001
2020-06-16,43.560001,28.709999,13.26,99.742767,17.32,22.59,16.5,8.73,26.15,10.37,16.685949,18.206612,32.200089,33.5,25.07,22.1,15.725,19.0,13.98,7.36874,4.96,6.15,6.471,16.924999,31.17,3.48,18.60198,20.940001,11.090909,13.1,28.82,30.75,9.05,17.620001,48.23,10.0525,42.75,21.360001,38.41,25.0,14.8,6.89,19.16,55.700001,10.93,12.07,32.169998,,9.435208,9.295238,26.18,21.549999,5.93,19.110001,40.169998,27.629999,41.429642,16.5,13.12,1.89,13.93,16.85,21.42,8.65959,22.200001,21.370001,6.626,18.280001,5.25,25.879999,21.799999,35.299999,23.67,54.470001,30.370001,11.3,20.436363,39.022549,38.099998,28.34,49.259998,14.75,21.030001,17.5,6.55,55.389999,15.15,22.26,22.379999,32.009998
2020-06-17,45.599998,29.1,13.77,105.842148,17.25,22.620001,17.066666,8.67,27.09,10.64,16.90909,18.495867,32.899513,34.5,25.51,22.49,15.9475,19.040001,14.06,7.766334,5.18,6.43,6.577,17.455,31.959999,3.55,18.319704,22.35,11.972727,13.08,31.700001,32.799999,8.95,18.26,49.099998,10.285,44.509998,22.09,39.0,26.190001,14.72,6.85,18.889999,56.540001,10.65,12.164,33.73,,9.315074,9.457142,26.51,22.379999,6.35,19.549999,40.830002,27.23,43.056667,16.797501,13.02,1.91,13.42,17.120001,22.59,8.831723,22.25,21.440001,6.666,17.52,5.31,27.190001,22.271999,35.560001,24.1,56.59,30.98,11.16,21.49091,38.874454,38.900002,28.98,49.529999,14.63,22.15,18.1,6.77,56.200001,15.14,22.99,23.08,34.290001
2020-06-18,44.380001,29.1,13.68,104.526596,17.540001,21.93,16.786667,8.56,27.82,10.56,16.900826,18.429752,32.872952,34.400002,25.610001,22.360001,17.3125,19.16,14.61,7.527778,5.63,6.33,6.544,17.9,31.690001,3.51,18.065657,22.35,11.927272,13.0,30.889999,32.18,8.87,17.950001,47.950001,10.3625,43.599998,21.73,38.990002,26.0,15.3,7.02,18.66,56.639999,11.1,12.06,34.330002,,9.379762,9.761904,27.549999,22.450001,6.34,20.08,41.209999,26.16,42.699512,17.424999,13.47,1.88,13.46,16.780001,21.809999,8.760222,22.6,21.6,7.034,15.95,5.37,27.700001,21.82,33.990002,23.459999,57.799999,30.709999,11.65,22.0,40.484966,39.549999,28.870001,50.490002,14.61,22.74,18.84,6.8,56.169998,15.13,22.879999,23.065001,34.099998
2020-06-19,44.0,29.790001,13.84,103.649559,17.639999,21.799999,17.0,8.92,28.790001,10.72,16.52066,18.479338,31.925631,33.939999,25.700001,22.450001,18.0,19.809999,15.0,7.541031,5.7,6.31,6.59,17.635,32.18,3.66,18.667845,22.77,12.136363,13.24,30.790001,31.6,8.76,18.200001,49.349998,10.3625,43.25,22.15,38.84,25.110001,15.45,7.06,18.379999,55.900002,12.12,12.562,34.369999,,9.601549,9.914285,28.09,22.360001,6.9,20.51,41.900002,25.870001,43.56263,17.85,13.2,1.83,13.64,17.73,22.030001,9.059467,22.280001,21.469999,7.024,16.67,5.29,29.0,22.846001,33.130001,23.83,57.66,30.65,11.21,21.472727,41.706738,39.5,28.969999,50.950001,14.48,22.59,18.66,6.98,55.169998,15.18,22.219999,23.105,35.240002
2020-06-22,40.169998,29.33,14.11,102.054955,18.0,20.629999,16.776667,8.95,28.83,10.6,16.231403,17.834709,31.934484,33.240002,24.83,22.01,18.997499,19.4,14.69,7.673562,5.51,6.61,6.523,17.5725,31.6,3.7,18.442024,22.860001,12.40909,13.01,30.700001,31.870001,8.45,17.92,48.59,10.5475,43.709999,22.18,38.16,24.799999,15.22,6.99,17.950001,58.080002,12.42,12.136,34.869999,,11.181785,9.666666,27.219999,21.65,6.87,20.360001,41.240002,25.549999,42.600304,17.725,12.83,1.77,12.98,17.780001,22.0,9.009152,21.870001,20.950001,6.92,18.16,5.53,29.4,21.576,33.299999,23.389999,60.200001,30.790001,11.12,21.154545,41.308735,38.990002,28.84,49.790001,14.4,22.639999,18.34,6.96,55.0,14.9,21.790001,22.799999,35.200001
2020-06-23,40.459999,30.290001,13.93,102.95192,18.200001,22.5,17.426666,9.75,28.75,10.48,16.23967,17.809917,32.598495,33.529999,24.9,22.18,19.615,19.73,14.65,7.554284,5.4,7.01,6.322,17.190001,30.549999,3.7,18.49848,23.469999,12.227272,13.0,30.209999,31.690001,8.52,17.559999,47.939999,10.4325,43.240002,22.15,39.43,25.15,15.51,7.16,19.9,58.75,11.9,12.48,35.07,,10.627316,9.580952,26.860001,21.530001,6.97,19.969999,41.759998,24.91,41.538769,17.5625,12.5,1.9,12.94,18.26,21.91,9.268675,22.51,21.65,7.132,17.41,5.65,29.1,21.85,33.349998,23.799999,58.700001,30.25,11.38,21.163635,41.280968,38.040001,28.540001,49.240002,14.2,22.84,18.459999,7.68,55.59,15.03,21.6,23.059999,37.049999
2020-06-24,41.52,29.690001,13.68,105.911911,18.09,21.1,17.549999,10.05,28.370001,10.34,15.884297,17.231403,32.341743,32.220001,23.790001,21.870001,19.174999,19.629999,14.4,7.315728,4.7,6.76,6.178,17.1975,30.27,3.75,17.651651,22.639999,11.954545,12.69,29.43,30.799999,8.09,17.549999,47.669998,10.5125,42.380001,22.18,38.669998,24.559999,15.74,7.19,18.24,56.970001,12.4,12.142,34.400002,,10.220706,9.304761,25.84,21.83,7.05,20.5,40.98,25.280001,40.725258,17.450001,12.91,1.77,13.15,17.84,21.4,9.17334,21.91,21.0,6.716,16.68,5.4,27.950001,21.6,34.0,23.08,60.07,28.85,11.08,21.245455,40.96627,38.599998,28.190001,48.639999,13.99,22.41,18.49,7.33,55.389999,14.58,21.49,23.025,35.130001
2020-06-25,41.09,30.120001,14.18,104.895348,17.93,21.200001,18.333332,9.54,29.0,10.2,16.223141,17.644629,32.731297,33.009998,23.389999,21.99,19.225,20.0,15.7,7.415126,4.87,6.71,6.198,17.540001,30.41,3.88,17.20001,23.15,11.918181,13.42,30.57,31.950001,8.15,17.700001,48.75,10.975,42.779999,22.59,39.130001,24.940001,15.66,7.15,19.15,57.389999,13.61,12.416,35.18,,10.396288,9.485714,26.15,21.709999,7.0,20.459999,41.450001,25.360001,40.487156,17.422501,12.71,1.7,12.95,17.91,21.299999,9.426242,22.370001,21.469999,7.088,16.18,5.39,28.799999,22.018,33.200001,23.41,59.27,29.41,11.13,21.381819,43.011806,38.080002,28.299999,49.560001,14.2,23.07,18.309999,7.29,56.0,14.55,22.1,24.610001,34.75
2020-06-26,42.27,28.940001,13.95,102.752594,18.120001,20.0,17.816666,8.97,27.85,9.64,15.768595,17.099173,32.253208,31.82,22.91,21.450001,18.1675,19.5,14.8,7.024159,4.63,6.36,6.057,17.172501,29.959999,3.88,16.654278,21.92,11.745454,12.92,30.280001,31.41,7.83,17.4,47.610001,10.6975,41.599998,22.49,37.48,24.360001,15.18,6.97,18.33,57.799999,14.37,12.264,33.75,,10.959997,9.2,25.709999,21.18,6.8,20.51,40.25,25.190001,40.278816,17.3375,12.55,1.61,12.79,17.360001,20.23,9.111107,21.879999,20.84,6.89,17.129999,5.21,27.68,21.704,32.02,22.790001,56.299999,28.34,10.71,21.299999,42.215805,37.880001,28.02,48.66,14.03,22.26,17.639999,7.1,55.619999,14.29,21.219999,25.0,33.09
2020-06-29,43.029999,29.379999,14.26,105.792313,17.780001,20.73,18.32,9.2,28.25,10.15,16.165289,17.694214,32.173527,33.439999,23.129999,20.870001,18.924999,19.84,14.7,7.203076,4.62,6.55,6.138,17.545,30.309999,3.94,17.124737,22.969999,11.654545,12.96,31.0,31.91,8.42,17.450001,48.73,10.935,42.709999,22.84,39.919998,24.610001,15.69,7.11,18.799999,57.310001,14.26,12.62,33.610001,,11.514466,9.419047,26.48,21.09,7.25,20.24,41.209999,25.6,40.874069,17.602501,12.56,1.69,12.96,17.82,20.719999,9.652663,22.559999,21.66,6.99,17.870001,5.2,28.290001,22.048,31.950001,22.68,57.200001,29.049999,10.55,21.40909,42.530502,37.73,28.67,48.18,13.77,22.42,18.0,7.15,55.630001,15.38,21.469999,24.959999,34.23
2020-06-30,43.169998,29.280001,14.14,106.689285,18.02,20.110001,18.363333,8.8,27.27,10.08,15.669421,17.107437,32.324036,32.150002,23.219999,21.26,19.299999,19.75,14.5,7.302474,4.62,6.61,6.082,17.73,30.66,3.89,17.068281,22.85,11.690909,12.97,31.0,32.240002,8.09,17.42,49.709999,11.245,42.09,23.219999,39.900002,24.59,16.01,7.31,18.549999,56.919998,14.5,12.434,33.299999,,10.165259,9.133333,25.450001,21.15,7.1,20.68,40.91,25.549999,41.469322,17.9125,12.61,1.65,13.15,18.0,20.5,9.398436,22.34,21.549999,7.078,18.0,5.2,29.0,22.124001,31.700001,22.49,57.700001,28.02,10.68,21.454544,41.715992,36.790001,28.469999,48.400002,14.2,23.15,18.379999,7.27,55.919998,15.31,21.549999,25.305,33.650002
2020-07-01,41.360001,29.24,14.36,111.642532,17.860001,20.67,18.676666,9.17,27.700001,10.39,15.933884,17.487602,31.376715,33.07,23.959999,20.5,19.1,19.940001,14.98,7.401873,4.87,6.97,6.086,18.735001,30.809999,3.85,17.962156,24.57,12.563636,13.7,32.619999,33.650002,8.1,17.9,48.349998,11.595,42.84,23.950001,42.369999,24.92,15.48,7.07,19.02,56.5,14.33,12.598,33.150002,,9.435208,9.323809,26.1,20.889999,7.89,20.799999,42.349998,25.940001,41.102249,18.075001,12.37,1.79,12.84,18.74,20.950001,9.616912,22.360001,21.709999,6.9,18.639999,5.24,29.200001,23.194,30.139999,22.969999,58.900002,28.469999,10.59,21.481817,42.947018,37.139999,28.5,47.900002,14.47,23.75,18.799999,7.34,54.540001,15.99,21.799999,26.295,34.41
2020-07-02,41.830002,30.0,14.17,107.566315,17.799999,20.76,18.733334,9.06,27.530001,10.3,16.057852,17.528925,31.837095,33.16,23.65,20.4,19.75,20.120001,14.87,7.36874,4.85,6.92,5.865,18.5075,30.43,4.02,18.14093,24.559999,12.936363,13.85,32.060001,33.419998,8.17,17.65,47.439999,11.7825,43.66,23.610001,42.23,24.65,15.78,7.23,18.870001,57.27,14.1,12.146,32.200001,,8.280065,9.47619,26.549999,21.299999,7.84,20.719999,42.389999,25.690001,41.132011,17.525,12.2,1.92,12.81,18.549999,20.75,9.443455,22.639999,22.059999,7.084,17.940001,5.26,28.450001,22.906,29.65,22.459999,57.59,28.690001,10.86,21.181818,42.761898,36.82,28.41,48.139999,14.55,24.129999,18.639999,7.35,55.490002,15.39,21.99,26.785,34.200001
2020-07-03,42.560001,29.299999,14.14,108.493187,17.950001,21.15,18.833332,9.42,27.76,10.48,16.057852,17.644629,31.863655,33.5,23.51,20.190001,19.877501,20.200001,14.8,7.375367,4.8,7.2,6.115,18.905001,30.799999,3.93,18.545527,25.32,13.0,13.87,32.59,33.950001,8.19,18.15,47.25,11.9475,45.049999,24.24,42.919998,24.790001,15.71,7.27,19.559999,56.310001,13.8,12.182,32.400002,,8.945428,9.495238,26.5,21.950001,9.1,20.870001,42.700001,25.719999,40.675652,18.0,12.35,2.04,13.2,19.27,21.35,9.604995,22.5,21.98,6.966,18.549999,5.71,28.6,22.924,30.27,22.49,57.880001,28.450001,10.71,21.736362,44.946274,37.27,28.4,48.919998,15.25,24.200001,18.43,7.46,55.259998,15.55,22.200001,27.0,34.48
2020-07-06,43.720001,29.58,14.36,117.85154,17.950001,22.049999,18.84,9.36,28.030001,10.93,17.132231,18.719007,32.27977,34.669998,24.129999,21.15,20.0,20.059999,15.4,7.527778,4.83,7.6,6.259,19.195,31.49,3.73,20.50264,25.6,13.218181,14.64,32.810001,33.759998,8.47,17.959999,47.25,11.8375,44.560001,24.15,42.369999,24.98,16.15,7.36,20.17,57.060001,13.83,12.2,32.619999,,8.788328,9.866666,27.73,22.32,9.42,20.639999,43.25,25.09,42.183628,17.997499,12.62,2.03,13.32,19.059999,22.799999,9.635449,23.15,22.51,7.432,18.99,5.84,30.709999,22.940001,29.92,23.280001,59.169998,29.77,11.2,21.9,44.483482,36.900002,28.48,48.77,15.3,24.360001,18.540001,7.61,56.57,15.96,22.48,26.6,34.959999
2020-07-07,45.200001,29.65,14.45,116.705421,18.360001,21.5,19.056665,9.2,27.799999,10.74,16.429752,17.942148,32.341743,33.279999,23.799999,20.5,20.237499,19.9,15.01,7.461512,4.75,7.45,6.16,18.375,31.25,3.65,19.08185,25.610001,13.390909,14.36,33.5,34.189999,8.2,17.690001,47.66,11.8725,43.880001,24.370001,41.299999,25.74,15.77,7.26,20.15,56.389999,13.37,11.99,32.360001,,8.788328,9.514285,26.370001,22.950001,9.77,20.59,44.009998,24.85,42.401886,18.68,13.62,1.95,13.7,19.33,22.4,9.387843,22.76,22.23,7.43,18.799999,5.7,30.18,22.548,29.6,23.200001,57.689999,28.52,10.94,21.890909,43.983669,36.189999,28.459999,48.490002,14.93,24.52,18.040001,7.45,56.369999,15.86,22.41,26.955,34.400002
2020-07-08,46.599998,30.42,14.71,115.021111,18.299999,21.530001,20.216665,9.41,28.34,10.87,16.991735,18.553719,32.908367,34.09,25.35,20.91,21.25,20.700001,15.22,7.62055,5.0,7.66,6.262,18.809999,30.91,3.91,17.924519,26.74,14.254545,14.9,33.849998,34.599998,8.18,17.950001,48.0,12.095,43.509998,24.530001,42.080002,26.27,15.96,7.37,19.84,56.740002,13.15,12.144,32.540001,,8.612747,9.685714,26.940001,22.620001,9.54,21.0,44.419998,23.75,43.255081,19.174999,13.31,2.06,13.59,20.200001,22.85,9.573217,23.32,22.65,7.33,18.76,5.7,30.75,22.497999,29.6,23.129999,58.75,29.5,11.36,22.636362,43.807808,36.150002,28.700001,48.799999,15.26,24.32,18.77,7.7,57.32,16.370001,22.959999,27.15,34.549999
2020-07-09,48.18,30.110001,14.64,119.77504,18.389999,20.9,19.629999,9.3,28.049999,11.03,16.776859,18.140495,32.598495,33.959999,23.57,20.700001,20.715,20.15,14.47,7.666935,4.9,7.78,6.135,18.4375,30.26,3.93,18.159748,26.9,14.145454,14.41,36.759998,37.849998,7.99,17.76,47.740002,12.015,43.279999,24.02,42.110001,25.700001,16.049999,7.33,19.709999,57.220001,13.04,11.986,32.330002,,8.594264,9.714285,26.950001,22.24,9.44,20.639999,43.330002,22.110001,43.761047,19.85,13.08,1.95,13.26,20.309999,23.370001,9.471261,22.65,22.139999,7.328,18.6,5.45,30.42,22.5,29.41,22.85,58.150002,29.0,11.08,22.31818,43.502365,36.470001,28.549999,49.880001,14.72,25.09,18.59,7.47,56.419998,17.549999,22.799999,27.23,34.580002
2020-07-10,48.959999,29.790001,14.85,119.834839,18.77,21.91,19.983334,9.35,27.719999,11.27,16.900826,18.404959,33.253651,34.139999,23.6,20.6,21.35,20.200001,14.5,7.633803,4.91,8.64,6.052,18.6,30.34,3.92,20.700232,28.030001,14.00909,14.29,36.27,37.09,8.06,17.719999,47.57,11.9425,42.939999,24.440001,42.389999,25.440001,16.1,7.32,20.9,59.52,12.81,12.094,32.310001,,8.501853,9.742857,27.200001,22.84,9.44,20.450001,43.540001,22.6,44.058678,20.045,13.28,1.93,13.44,21.57,23.4,9.361361,23.0,22.51,7.224,19.440001,5.6,29.65,22.120001,28.290001,22.84,58.720001,29.030001,11.23,22.636362,44.113251,36.68,28.49,48.990002,14.91,25.07,18.51,7.43,56.970001,17.620001,22.610001,27.35,35.549999
2020-07-13,49.310001,29.0,14.0,116.605759,18.9,21.16,19.963333,9.98,27.379999,10.81,16.561983,18.14876,33.776009,33.799999,23.24,20.08,21.24,19.85,14.23,7.733201,4.98,8.68,5.983,18.295,29.92,3.84,21.18951,26.540001,13.527272,13.85,35.110001,36.23,8.16,17.620001,46.310001,11.95,44.0,23.9,40.470001,25.629999,16.26,7.41,20.17,59.959999,12.61,11.792,32.099998,,8.982392,9.561904,26.799999,22.24,9.45,20.02,42.099998,24.360001,42.431648,20.125,13.0,1.86,13.06,21.0,22.92,9.079329,22.85,22.16,7.728,18.780001,5.5,29.790001,21.906,29.09,22.23,56.860001,28.389999,11.67,22.081818,43.483852,36.060001,28.450001,48.360001,14.79,24.67,17.700001,7.39,57.650002,17.65,22.0,27.469999,33.98
2020-07-14,48.75,29.790001,13.91,115.300171,19.450001,21.75,20.379999,9.78,27.309999,10.85,16.793388,18.454544,36.05135,34.349998,23.700001,20.1,20.85,19.889999,14.27,7.56091,4.9,8.62,5.985,18.627501,30.389999,3.79,21.358875,26.879999,13.454545,14.03,34.799999,36.130001,8.01,17.48,46.400002,12.29,43.389999,23.700001,40.91,25.629999,16.6,7.63,20.52,59.650002,12.93,11.978,31.700001,,9.3,9.67619,27.25,22.01,9.75,20.4,43.900002,24.9,41.578453,20.125,12.87,1.86,13.54,20.860001,22.870001,9.251461,23.639999,22.9,7.974,18.66,5.49,29.200001,22.030001,28.98,22.24,56.799999,28.799999,12.19,21.727272,44.066971,36.66,28.370001,47.900002,14.82,24.68,18.84,7.52,61.700001,17.75,22.74,26.995001,34.5
2020-07-15,48.77,28.860001,14.29,113.605896,19.469999,22.73,20.629999,10.04,27.559999,11.05,17.140495,18.76033,36.05135,34.689999,24.110001,20.309999,20.995001,19.67,14.35,7.587417,4.9,8.75,6.181,19.35,30.799999,3.62,21.700001,26.690001,13.80909,14.05,35.950001,37.599998,8.8,17.709999,46.720001,12.375,43.209999,24.4,39.959999,26.370001,16.549999,7.66,21.950001,60.349998,13.45,12.126,31.77,,9.14,9.780952,27.440001,22.15,10.51,20.959999,44.740002,24.51,41.251064,20.375,13.32,1.97,14.22,20.440001,22.75,9.311046,24.200001,23.34,8.026,19.15,5.48,29.799999,22.474001,28.68,22.639999,61.380001,29.4,11.93,21.90909,43.456085,38.849998,28.33,48.700001,15.16,25.0,19.280001,7.51,61.790001,18.450001,22.809999,27.174999,34.0
2020-07-16,48.560001,29.15,14.05,110.237289,19.1,22.049999,20.5,10.08,27.4,11.01,16.859505,18.429752,35.396194,34.400002,24.24,20.15,21.5075,19.440001,14.38,7.454885,4.82,9.19,6.11,19.432501,30.24,3.62,22.200001,26.15,13.8,13.65,35.330002,36.490002,8.26,17.559999,46.32,12.665,43.189999,24.379999,40.470001,25.809999,16.24,7.55,21.030001,60.099998,13.38,12.174,32.450001,,8.95,9.666666,26.98,21.42,10.07,20.68,44.59,24.67,41.21138,20.045,13.44,1.96,13.65,20.700001,22.530001,9.211738,23.629999,22.719999,7.934,19.110001,5.36,29.110001,22.4,28.870001,22.65,60.0,29.25,11.69,21.754545,43.113621,38.73,28.120001,49.900002,15.55,25.139999,19.34,7.39,60.119999,19.0,22.34,27.275,34.0
2020-07-17,48.599998,29.0,14.16,115.090874,18.85,21.799999,21.296665,9.97,27.549999,11.33,17.181818,18.52066,36.113323,35.459999,25.08,20.68,22.2575,20.219999,14.75,7.507898,5.26,9.35,6.367,20.432501,30.65,3.6,21.799999,27.610001,13.8,13.94,40.400002,40.810001,8.38,18.08,47.919998,12.55,44.0,24.809999,39.849998,25.9,16.309999,7.6,20.799999,61.049999,12.91,12.762,33.700001,,9.0,9.780952,27.219999,22.290001,9.9,20.940001,45.950001,24.969999,41.915764,20.5,14.61,1.96,14.22,20.77,22.77,9.414325,23.65,22.74,7.832,18.66,5.4,30.66,22.516001,29.120001,23.469999,63.880001,29.809999,11.9,21.881819,45.37204,39.849998,28.24,50.540001,15.83,25.709999,19.5,7.49,61.040001,19.719999,23.75,29.045,34.299999
2020-07-20,46.860001,29.48,14.12,119.236862,18.459999,21.59,22.466665,9.92,28.309999,11.5,17.396694,18.694214,36.547146,35.32,25.110001,21.25,23.125,20.33,15.0,7.713321,5.24,9.6,6.273,21.1875,31.139999,3.56,21.620001,28.030001,14.372727,14.35,40.0,40.400002,8.32,18.299999,47.720001,12.8175,44.490002,24.299999,40.330002,25.51,16.309999,7.68,20.620001,60.799999,12.83,13.156,34.25,,8.92,9.923809,27.299999,22.66,10.14,21.27,46.209999,24.389999,42.411808,21.75,15.1,1.9,14.34,21.24,23.190001,9.533494,23.5,22.74,8.024,17.74,5.52,31.85,23.184,29.9,23.92,62.610001,29.85,11.87,22.154545,47.56567,40.240002,28.32,53.389999,16.799999,26.389999,19.75,7.46,60.799999,21.17,23.51,30.08,35.290001
2020-07-21,46.860001,29.35,14.68,118.828239,18.15,21.799999,22.043333,9.96,28.209999,11.49,17.685949,19.198347,36.077911,35.490002,24.610001,20.889999,22.325001,20.9,14.9,7.627176,5.33,9.4,6.164,20.907499,31.139999,3.64,22.65,27.440001,14.20909,14.04,38.759998,39.330002,8.5,17.950001,47.169998,12.68,43.919998,24.040001,39.939999,25.25,16.15,7.57,20.66,59.919998,12.3,13.1,33.75,,8.52,10.019047,27.780001,22.27,9.61,20.99,46.889999,24.870001,41.965366,21.075001,15.28,1.91,14.37,20.66,23.030001,10.194218,23.99,23.370001,8.23,17.67,5.51,29.809999,23.424,30.129999,23.52,62.150002,30.690001,11.66,22.190908,47.213951,40.5,28.26,52.700001,16.6,26.27,19.799999,7.39,59.700001,20.620001,23.870001,29.940001,35.0
2020-07-22,46.790001,29.129999,14.71,125.126945,18.379999,21.68,22.233334,9.98,28.33,10.93,17.471073,18.867767,36.653385,35.200001,24.219999,20.58,22.299999,20.85,14.77,8.21694,5.52,9.39,6.258,21.004999,31.709999,3.55,21.9,27.34,14.181818,13.95,39.110001,39.689999,8.31,18.110001,48.419998,12.875,44.41,24.299999,40.799999,24.950001,16.74,7.97,20.0,59.450001,13.2,13.02,33.59,,8.17,10.019047,27.07,22.059999,9.49,21.129999,46.389999,24.77,42.342361,21.1625,15.36,1.93,14.27,20.49,22.17,10.045919,23.74,23.049999,8.124,17.030001,5.44,28.1,23.59,29.82,23.219999,63.220001,29.57,11.81,22.263636,47.3713,39.5,28.34,51.57,16.129999,26.299999,19.73,7.51,59.240002,21.290001,23.629999,34.099998,34.59
2020-07-23,46.02,29.08,14.4,119.59565,18.290001,20.950001,21.84,9.8,27.870001,10.42,17.256199,18.595041,36.272686,34.349998,24.030001,20.4,21.85,20.5,14.6,8.04465,5.22,8.75,6.34,20.74,31.59,3.55,21.1,26.360001,14.081818,13.6,38.459999,39.240002,8.22,17.950001,48.540001,13.0425,43.799999,24.209999,39.490002,24.290001,16.389999,7.67,19.1,59.950001,13.18,12.862,33.740002,,7.85,9.87619,26.5,22.360001,9.25,21.360001,45.880001,24.49,40.745098,20.1,15.16,1.8,14.0,19.92,21.809999,9.826119,23.23,22.57,7.9,16.379999,5.24,28.52,22.879999,29.15,22.75,61.200001,28.959999,11.65,21.781818,46.547531,40.740002,28.17,49.77,14.77,26.23,19.15,7.31,58.849998,19.799999,23.16,33.490002,34.049999
2020-07-24,44.57,29.1,14.93,121.18029,17.9,20.540001,21.783333,9.47,28.0,10.3,17.123966,18.710743,36.600266,33.950001,24.139999,20.33,21.6,20.629999,14.64,7.958504,5.27,8.28,6.303,20.610001,32.220001,3.74,20.639999,25.84,14.054545,13.72,38.099998,39.049999,8.02,18.360001,48.110001,12.8025,44.189999,24.639999,39.439999,24.43,17.139999,7.89,18.84,59.549999,13.18,13.138,34.25,,8.34,9.95238,26.469999,22.07,9.17,21.549999,44.700001,24.809999,40.874069,19.9175,14.83,1.69,14.0,19.48,21.370001,9.917482,23.33,22.73,7.698,16.65,5.59,28.200001,22.83,29.469999,22.299999,61.540001,29.030001,11.61,21.581818,46.99181,42.299999,28.42,49.400002,14.41,26.360001,19.15,7.55,58.599998,19.540001,22.950001,33.355,33.450001
